x,y,z,phi,theta,psi,u,v,w,p,q,r,angle2,time,yaw_ref,x_ref,y_ref,z_ref
-0.9628190070856929,5.320050221187018,3.7642665318414514,-0.009638368806585326,-0.0022389159186979135,-3.0573763966992358,0.12489800497560183,-0.08768504986384285,-0.001334613121796393,0.0037470857214716817,0.013821974745814395,0.0035342127222086316,21.12,37.6,-2.694610224867583,-3.1011045223909943,4.6253860341722906,4.000078955796184
-0.976017120915521,5.32771861425449,3.7643646860842304,-0.009273540904732308,-0.0008233268007862753,-3.057043869424038,0.12520139420960888,-0.0873935478183664,0.0012503105996278865,0.003632899988189212,0.014405579383279571,0.003380176623096714,21.08,37.7,-2.6946143698255134,-3.115644947939187,4.631328755095333,4.0003158107167
-0.9892454056965875,5.335348735938784,3.764698651279498,-0.008923874718276464,0.0006449014217035031,-3.0567251124719728,0.12550513426840243,-0.08710103533972677,0.003810177697050887,0.0034321801399856827,0.014872346894138399,0.0032580256821743477,21.03,37.800000000000004,-2.6946137737702416,-3.130203971310998,4.637225766673307,4.000710527359411
-1.0025048853300822,5.34294067540259,3.7652649852725837,-0.008596336037104019,0.002152360155954022,-3.056417090828489,0.12581665043305487,-0.08680645173482857,0.006335913856408648,0.0031779175528287005,0.015188504648907506,0.003162390933623598,20.99,37.9,-2.6946082713186565,-3.144781448814744,4.6430770107050865,4.001263043393982
-1.0157969496016988,5.3504943876011355,3.7660596688876593,-0.008294878796072517,0.003682474338044404,-3.056117393955472,0.12613548030111432,-0.08650978314068332,0.008820602519101607,0.002897703617951854,0.015325129741142886,0.003085869335060601,20.95,38.0,-2.694597679855074,-3.1593772365766095,4.648882429441256,4.001973271571728
-1.0291229170779352,5.358009788645198,3.7670783362740767,-0.008020980460420806,0.005216805707755969,-3.055824220653326,0.1264606616776409,-0.08621107541532046,0.01125951334917138,0.00261381240062845,0.01527425148806921,0.003023772522504272,20.9,38.1,-2.6945818497484355,-3.1739911905420612,4.654641965584679,4.002841099739386
-1.042483982943053,5.365486762848229,3.768316410191477,-0.0077743734473847,0.006736881992030602,-3.0555361680169786,0.1267911798499338,-0.08591026202702354,0.013648516823193341,0.002339151275296094,0.015043168402666984,0.0029731433327744544,20.87,38.2,-2.6945606736077137,-3.188623166477272,4.6603555622910555,4.003866390856827
-1.055881196054845,5.37292516043823,3.769769162420176,-0.0075537794652162284,0.008226073890342437,-3.0552521634141385,0.12712603683621507,-0.08560719027900605,0.015984486413046683,0.002081219611221977,0.01466115977189847,0.0029308544302546,20.83,38.300000000000004,-2.694534097911754,-3.2032730199705473,4.666023163169493,4.0050489830187
-1.0693154630436739,5.3803248065314415,3.7714317395165784,-0.007357455184851759,0.009671374160854928,-3.054971510110869,0.12746458762457938,-0.08530184727836963,0.018264572291598582,0.0018419607727590214,0.014170890063304924,0.002893219233683366,20.8,38.400000000000006,-2.694502116407546,-3.2179406064337472,4.671644712283061,4.006388689479992
-1.0827875560342246,5.3876855148839375,3.7732992023125207,-0.00718351309347535,0.01106382057737045,-3.0546938227510507,0.12780613124452925,-0.08499423866362633,0.020487415411821055,0.0016224090529163321,0.013610241474226042,0.002858324323147288,20.76,38.5,-2.69446475548177,-3.2326257811037142,4.677220154149337,4.0078852986855225
