ref_x,ref_y,ref_z,x,y,z,w,e1,e2,e3,u,v,w,p,q,r,sec,nanosec
0.027995438062319522,-0.027995438062319522,1.0,-0.8208494119234979,-1.976829202069927,1.005008697888499,-0.9371409900270582,-0.001942927787826716,-0.001000009752707444,-0.3489441070188904,-0.06471809929452807,0.08219320351132413,-0.0006867926596306964,-0.0016228583263000473,0.003120326869066048,0.0003980896138955359,1448,622000000
0.027995438062319522,-0.027995438062319522,1.0,-0.8339385759779663,-1.9754467557917135,1.0049673869125288,-0.9371569238938904,-0.0018008870381938536,-0.0011389403452913066,-0.348901647486088,-0.08295946031065825,0.07842138237260524,-0.0007689394813616962,-0.0012673218748204818,0.0028711438289974467,-0.0016118208918669552,1448,714000000
0.027995438062319522,-0.027995438062319522,1.0,-0.8457539677818785,-1.9754652727884225,1.0049286880801167,-0.9371959944527398,-0.0016972522467366467,-0.0012455657914453592,-0.34879684041345593,-0.09374161368705408,0.07612897489599668,-0.0008014042838011591,-0.001148034118614305,0.002556755589466775,-0.002277791145388619,1448,822000000
0.027995438062319522,-0.027995438062319522,1.0,-0.8554840466649349,-1.9759094494080882,1.0049005651909608,-0.9372183431851364,-0.001623820648234233,-0.0013166356238477196,-0.3487368734080813,-0.09712818827299848,0.07468575972926621,-0.0007502073933611435,-0.0010671183872545953,0.002134640726580983,-0.0011411032119212905,1448,917000000
0.027995438062319522,-0.027995438062319522,1.0,-0.8675840424964092,-1.9765914224155843,1.0048767852479605,-0.9372094830224088,-0.0015454026622782704,-0.0013816167729448579,-0.34876078879164896,-0.09453499510367912,0.07337317705505711,-0.0005850818670463949,-0.000976909029759554,0.0014773820566915674,0.0018598422457216657,1449,11000000
0.027995438062319522,-0.027995438062319522,1.0,-0.8766723233912811,-1.9767076270628754,1.0048729516619372,-0.9371415438332897,-0.0015094217788753355,-0.001399970853216675,-0.3489433887455983,-0.08029185174253801,0.0730794169403409,-0.0003628659754613164,-0.0005654663539189642,0.00017546383972444346,0.007180602233347599,1449,99000000
0.027995438062319522,-0.027995438062319522,1.0,-0.8847233685996764,-1.975936076538853,1.0048826070995067,-0.9370032568616168,-0.0015046069579640541,-0.001372475916507834,-0.3493146849167429,-0.06050479894375551,0.07325744466472764,-0.00020619056592655502,-0.00018352694723944296,-0.0013059443972451845,0.012072866684320616,1449,181000000
0.027995438062319522,-0.027995438062319522,1.0,-0.8915072514905381,-1.9740369819912111,1.0049005919641485,-0.9368034976149623,-0.0015283099083182876,-0.0012992938656500698,-0.3498502293277054,-0.039138107138597646,0.07370611957103992,-5.050512217023843e-05,1.1742166527994868e-05,-0.0023666535525990184,0.01580259522597771,1449,269000000
0.027995438062319522,-0.027995438062319522,1.0,-0.8970450743991129,-1.971005408670328,1.0049281609466203,-0.9365597799403027,-0.0015693543780321924,-0.0011994307882171671,-0.35050232109187546,-0.018322474971895868,0.07425581018485275,8.210006914974087e-05,0.00018000386745598007,-0.0029639970080097555,0.018556805844127666,1449,351000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9013968319967962,-1.9668887112853006,1.0049627174905267,-0.9362818072417067,-0.0016148009515402567,-0.0010831263454080461,-0.35124435466411436,0.0012349766093902898,0.07471665425086672,0.00018758210995266502,-0.00013830725151819934,-0.0032906725664361147,0.02073101950372802,1449,426000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9046511474323229,-1.9617790733247034,1.0050041161491814,-0.9359757177297316,-0.0016545064818828921,-0.0009554602430834261,-0.35205937783893626,0.019015570718071455,0.0748707551366978,0.0002847831830927297,-0.0001955970461153811,-0.003417054244891915,0.02253685288451379,1449,505000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9073341378944747,-1.9541967103703883,1.0050640669514606,-0.9355607577276278,-0.001699844956602265,-0.000793906707919662,-0.35316079742713435,0.038235758119736604,0.07438586827596091,0.0003572903492976957,-0.00036525991902180976,-0.003327500076011347,0.024247897454188205,1449,590000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9086837683431924,-1.9455495596118701,1.0051316585561654,-0.9351174902491584,-0.001732433632405782,-0.0006380060140946136,-0.3543329945858138,0.05395373956913505,0.07318773615189642,0.00045239486108415223,-0.0005530583905510866,-0.0030709539714735,0.02566644598118728,1449,677000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9089484027672311,-1.9399668400382648,1.0051772738660962,-0.9348414674943426,-0.0017410675311443852,-0.0005486583515382724,-0.3550606966574714,0.061531038671956195,0.0721130570494842,0.0005107446776311327,-0.0008523080111899617,-0.002839053013303783,0.026116008848475758,1449,782000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9086268102291358,-1.930180363537113,1.0052613803843256,-0.9343720864840989,-0.0017484322737376396,-0.00041237898330891024,-0.35629422803002264,0.07185433692261566,0.06994064732510992,0.000602505954430806,-0.0008094431905192323,-0.002498644562365371,0.026565962616587058,1449,849000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9073376166121386,-1.918036693319867,1.0053772856096341,-0.9338124649441215,-0.001731101421814385,-0.0002682796771155845,-0.3577585940670969,0.07590754076171481,0.06658989142528972,0.0007578675241063635,-0.001495091282777139,-0.001806781324376061,0.024996245883812662,1449,948000000
0.027995438062319522,-0.027995438062319522,1.0,-0.906443954802063,-1.910219095099118,1.005465196503914,-0.9334749987574578,-0.0016939786150807438,-0.00019367134339541732,-0.3586384246321448,0.07172756660270994,0.06409485663306425,0.0008651963172436829,-0.001519557679330319,-0.0011883723573191673,0.022509630434797145,1450,69000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9058427998367782,-1.9029210376185302,1.0055562263428535,-0.9331767454671993,-0.0016504498119937541,-0.00014580096363932282,-0.35941399037425165,0.0629084984346667,0.061603792062324955,0.0008836209493800609,-0.0014030042848389712,-0.00047677326051598357,0.019593180331867188,1450,153000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9056901441201827,-1.897881801628746,1.0056237371214125,-0.9329788763919942,-0.0016134434980039447,-0.00012665129996323283,-0.3599274884832479,0.05315519052237953,0.05974882865914842,0.0008590248007465655,-0.0014337113498186227,0.00016415413881532004,0.016941624016908463,1450,228000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9060825460005372,-1.8934900753060293,1.0056854171419742,-0.932819340420598,-0.0015660379107564318,-0.00013091032034224322,-0.36034096148652095,0.038121383421510925,0.05780793264373703,0.0007724480405965838,-0.0014121011645329418,0.001003403929189517,0.013367511837714119,1450,290000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9076747367036271,-1.888859247754842,1.0057532182826578,-0.9326647552800604,-0.00147968813178322,-0.00017538889716918102,-0.3607412286115246,0.013479476402308926,0.055018836499329385,0.0005713856248233664,-0.001632090027214872,0.00232761326515174,0.008901795263227541,1450,350000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9097223963805514,-1.886356867500569,1.005789320028775,-0.9325849135346642,-0.0014059043535372285,-0.00023504629718990402,-0.360947845586768,-0.004648288200618038,0.052978011391270216,0.00035865031464215843,-0.0015376409010059433,0.0029764371902274434,0.006397865445251227,1450,426000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9135451531846057,-1.8842617740220406,1.0058162513793043,-0.9325153095152015,-0.001304000303165268,-0.00033609808408878987,-0.361127933205194,-0.027572896037413624,0.05045203274983543,8.373485397841325e-05,-0.0014099092481956177,0.003442481784077245,0.0037559592556135613,1450,488000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9199540543134473,-1.8834911771418201,1.0058185653900293,-0.9324712535659689,-0.0011824272564124939,-0.00048143722236373754,-0.36124192912381403,-0.05364976540412103,0.04765390559626652,-0.0002473453461984703,-0.0009481528877586243,0.0036770906945093884,0.0014914833286638896,1450,570000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9262535593530526,-1.8841836892978703,1.0057976537364723,-0.9324613287545891,-0.0010967092177310892,-0.0006070429483418052,-0.36126762808889584,-0.0717305963274407,0.04594351003849029,-0.0005025400204028629,-0.0008218900120482431,0.003698032719512412,0.00012374657352154372,1450,661000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9373413725740103,-1.8870082330713864,1.0057389447055942,-0.9324739910641584,-0.0009764691537144755,-0.0007898965153169973,-0.3612349354095843,-0.09332570507634874,0.04404714651412413,-0.0007390006783232042,-0.000725891874253648,0.0034120231930501177,-0.0009164253640392417,1450,748000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9454627989056266,-1.8896928070242776,1.0056928419794,-0.9324824967307319,-0.0009038143421466959,-0.0009004784700355154,-0.3612129088902838,-0.10054741292680014,0.04325366574039298,-0.0007824942205509206,-0.000672456735628657,0.00307961568069004,-0.00029735308118006287,1450,859000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9536413114513752,-1.8924881213078082,1.0056533253636875,-0.9324695647603904,-0.0008416936647425838,-0.0009892109852661195,-0.36124620940429136,-0.09797368587463481,0.04289119111522496,-0.0006468354710481286,-0.0006271818676850671,0.0023195932726594037,0.001700840311968932,1450,938000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9596009194637329,-1.894446279022217,1.005631286234791,-0.9324412140248335,-0.0008071965934427247,-0.0010374824074433787,-0.36131932476939044,-0.09196047842577179,0.04280491780872055,-0.000546515207338034,-0.0003126485125903855,0.001480476896631444,0.003513971250868053,1451,31000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9668892463115129,-1.8964478887403458,1.0056115232829244,-0.9323686758286476,-0.0007918325298465373,-0.0010612910856855158,-0.3615064300894386,-0.07655872804471098,0.043123262350635315,-0.0003735875976782981,7.569737867640924e-05,-4.6328552016916547e-05,0.00615987764831516,1451,94000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9716672234928191,-1.8972840438001781,1.0056065176828777,-0.9322912632020057,-0.0008029729848876631,-0.0010432199592173834,-0.36170605121245974,-0.06230838865532207,0.043604198220071846,-0.00020835261325516502,0.00014597014938999564,-0.0011159253290315974,0.007769173589622369,1451,165000000
0.027995438062319522,-0.027995438062319522,1.0,-0.977075932227356,-1.897442263645634,1.00560887320974,-0.932165344596448,-0.0008339098298684557,-0.0009826122396652673,-0.3620305365586823,-0.04270230118794012,0.04459945131874533,-8.32249432731484e-05,0.0003330737655460325,-0.0020921106170135317,0.009384345048601972,1451,234000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9804205976562992,-1.8968375261039303,1.005615551760876,-0.9320566020149239,-0.0008719732821488923,-0.0009210182766551731,-0.36231047739241934,-0.02841999122435861,0.04540019786529964,5.1137990564446966e-06,0.00046927391963436094,-0.002561067208262102,0.010416286113468232,1451,304000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9839762959951953,-1.8951093029296766,1.0056309256295497,-0.9318966020085157,-0.0009287030597544352,-0.0008248315967583591,-0.3627219049470899,-0.010402547719435136,0.04636119912415427,0.00011546007405607138,0.00043961323115127016,-0.0028885267511213897,0.011507105682539986,1451,373000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9865656945610985,-1.8924043270009778,1.0056533548397362,-0.9317209824898424,-0.000985632284557612,-0.0007202675324328714,-0.36317285214047057,0.006105440272480503,0.047075555271833006,0.00020125400276514585,0.0002699092476632359,-0.003011781768691435,0.012533686913229758,1451,452000000
0.027995438062319522,-0.027995438062319522,1.0,-0.988271643865388,-1.8888303663211121,1.0056795537251482,-0.9315311176845469,-0.0010349270973766243,-0.0006105907087553003,-0.3636596387974173,0.020797552273224103,0.04742671928578678,0.0002282581969992406,3.935270527222201e-05,-0.002994830015268235,0.013487313026416814,1451,533000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9890273917596591,-1.8856517687857075,1.0056998872818306,-0.9313796459707149,-0.0010655739973986426,-0.0005281648357651036,-0.36404744287719953,0.030636741607503855,0.047495861013122795,0.0002502494697941951,-0.00020828863824817745,-0.002908996043515799,0.014148169793770649,1451,598000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9893787182488772,-1.8821002981356938,1.0057237611484158,-0.9312211975978852,-0.0010873454816792772,-0.00044557573573534957,-0.364452603621414,0.03951441811093611,0.04742667448991255,0.00031782007700019557,-0.00035273727974072244,-0.0027967086225544335,0.01472866497351788,1451,666000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9892882982926029,-1.8768734331821724,1.0057602956464522,-0.9310003350226934,-0.0011175692196763547,-0.00034333025187127707,-0.36501645079504264,0.04933986399943384,0.04694824241854464,0.0003667677974201059,-0.0002608349120691855,-0.0025574533765393426,0.015402027929667383,1451,735000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9884329224782759,-1.8697495841664742,1.005815025841917,-0.9307139628105588,-0.001144811896524496,-0.00022956494785698027,-0.36574602682069146,0.05865911282273136,0.045880070488370436,0.00046869305934837377,-0.00033082412755902624,-0.0021693222151952796,0.01586629823577823,1451,812000000
0.027995438062319522,-0.027995438062319522,1.0,-0.987597671612183,-1.8652511004668062,1.0058531645810853,-0.930538415772689,-0.0011541938421500753,-0.00016810100965481605,-0.36619243076540947,0.06295146216576844,0.04503651635408164,0.000526880676966493,-0.0006135201260804024,-0.0019370808558960562,0.016066387797764037,1451,896000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9857714184887235,-1.8575055062586443,1.005925040881803,-0.9302426481208553,-0.001155945639788249,-7.616662385149782e-05,-0.3669431476474544,0.06850975991620266,0.04345509130236211,0.0006199621923349367,-0.0006333286307835806,-0.0015981399201336899,0.016113162928377278,1451,963000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9831264553853628,-1.848076175919454,1.0060239873578056,-0.92989568439852,-0.0011488593050191262,1.0938367522391476e-05,-0.3678215547512916,0.06877660462513649,0.04125127956068474,0.0007253945980492293,-0.0008365549263089633,-0.0010112886798196996,0.014989723695180146,1452,71000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9811025277023709,-1.8406608893317653,1.0061152054815559,-0.9296385023855636,-0.0011209210608843783,5.841891718695949e-05,-0.36847115898741906,0.06216327156050305,0.03934333321103503,0.000788130945695774,-0.0008533323295978334,-0.00042157314226187736,0.01309279550696374,1452,176000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9796340923614296,-1.8340161146078757,1.0062050105838676,-0.92941898643666,-0.0010843666779833025,7.64762842878756e-05,-0.36902461428926,0.050305699373818416,0.03748074618034598,0.0007335459298944726,-0.0008559833531762706,0.0002419388138719114,0.010825291064975318,1452,287000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9792519855244876,-1.8296248029844115,1.0062653065244875,-0.9292808742568546,-0.0010412339378954596,6.391978429050326e-05,-0.3693723981113958,0.034182452646080684,0.03602625420406526,0.0005780850955136632,-0.0008750050142225518,0.000963047608593115,0.008357256410818081,1452,376000000
0.027995438062319522,-0.027995438062319522,1.0,-0.979938831376563,-1.8264021675749873,1.0063058249863748,-0.9291819900876225,-0.0009861430885155175,1.5192360796107481e-05,-0.36962123395146873,0.010327514821261612,0.034512929457995715,0.0002810129842520296,-0.0007977119878432859,0.002208017644989013,0.005338986829883652,1452,458000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9827364794092517,-1.824435711458803,1.0063177544390496,-0.9291161457673254,-0.000898508627153384,-0.00010422132273019087,-0.36978692445059885,-0.02069065538567932,0.03270979646625637,-0.00011240074162792287,-0.0007071146853832033,0.0033086901567003224,0.0022558252112503396,1452,548000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9864645998639862,-1.8244407119141723,1.0062968791743072,-0.9290966061264608,-0.0008156013554719947,-0.0002257725794859937,-0.36983615332395947,-0.04393384883665253,0.03142806241220988,-0.0004562054622423574,-0.0008195553789391852,0.003755704892682843,0.0006982425134083314,1452,654000000
0.027995438062319522,-0.027995438062319522,1.0,-0.9928293447815522,-1.8262414739851698,1.0062333694904204,-0.9290977467940439,-0.0007077777461946115,-0.00039130048938959197,-0.36983337171869646,-0.07018276663344754,0.03006249850710343,-0.0008727264668290577,-0.0007439386934038339,0.0039196260786411585,-0.0005894093305869319,1452,726000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0025325109014114,-1.8305617128571638,1.0061181839517528,-0.9291205124866166,-0.000591879627969275,-0.0005930152422185239,-0.36977610967724117,-0.09190298511903576,0.028988299333694678,-0.0011037603523179837,-0.0003582536123758473,0.003674105960271845,-0.0010477399314368085,1452,833000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0133208046138142,-1.8360235168874695,1.006008846782033,-0.929132094174369,-0.0005024472938946221,-0.0007714911471245926,-0.36974681056538944,-0.09772673405937801,0.028556664171763342,-0.00092983315083108,-0.0002634215974239851,0.0028643170026043663,0.00016513495282310942,1452,943000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0187125024535533,-1.8387663910353722,1.005968473399164,-0.9291246393391515,-0.00046708125804534165,-0.000839471479703303,-0.3697654414566411,-0.09597887184290292,0.028509122408854178,-0.0007524956707340312,-0.00025270191770232486,0.0023306380171561614,0.0009946572390617803,1453,69000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0254990432159907,-1.8420337755980896,1.0059297656122344,-0.92909569763447,-0.00044064863722156726,-0.0008921218284694294,-0.3698380653536613,-0.0836523922124108,0.02874207664448535,-0.0005599801043864818,-6.753205497034287e-05,0.0007504029838401038,0.0027348253979653236,1453,130000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0314993667978511,-1.8445257319698176,1.005904823045871,-0.9290436982139922,-0.0004395157480516905,-0.0008939381302000472,-0.3699686669292348,-0.0690882818928277,0.029160170843214105,-0.0003763864500762782,0.00017403073258037693,-0.0005162459871144165,0.004070879322171095,1453,209000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0353901921372823,-1.8457700654386187,1.0058944037920594,-0.9289932611606828,-0.00045849799515945407,-0.0008676681575502334,-0.3700953358927885,-0.05564781315018554,0.02983458201445715,-0.00024225339058158416,0.00028833354690505075,-0.0013978812262394058,0.0048520928430662025,1453,292000000
0.027995438062319522,-0.027995438062319522,1.0,-1.040625658178611,-1.8465168570266817,1.0058924034731418,-0.9288934965916571,-0.0005095238679830925,-0.0007834252395551326,-0.3703457825060885,-0.03304114207638099,0.031210587698846142,-5.1709555110596745e-06,0.00041933633951884985,-0.002305706334482238,0.005773368638983811,1453,356000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0437320938685903,-1.845955979663391,1.0059058441000066,-0.9288028252147491,-0.0005626584522050675,-0.0006954815533221479,-0.37057322028713163,-0.015964659106230805,0.03226128723724171,0.00015220272086747592,0.000411859713267404,-0.002699631659197621,0.0064237104652420385,1453,445000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0454691275683277,-1.8449025691733527,1.005921193275638,-0.9287280460855267,-0.0006047531585631708,-0.0006219124579973853,-0.37076065583159096,-0.003985848156171155,0.03292602474700199,0.0002287578875662397,0.0003861301621554958,-0.00285964306385722,0.0069442246513062855,1453,528000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0470477601761479,-1.8427220549119514,1.0059479012212957,-0.9286198763318168,-0.0006613165814845848,-0.0005196859503854756,-0.3710315591272166,0.010814227092014288,0.03364471741547671,0.00032377758802631387,0.0003534065427857058,-0.002917022698056826,0.007558872812296613,1453,595000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0477190937859502,-1.8405540944430019,1.0059725912182644,-0.9285328870634071,-0.0007027258330995599,-0.00044272883769357725,-0.37124922600494886,0.020965381843742574,0.034052774996084244,0.0003900848568845007,0.00027764575065702957,-0.0028784912728951895,0.00798745168140158,1453,668000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0480040939868611,-1.8370496240785459,1.006011651951644,-0.9284083065296255,-0.0007443985005640604,-0.00034020470647624413,-0.37156069019532045,0.0325388980176458,0.034234324758613946,0.00047317689222179147,-4.8575414979268317e-05,-0.0026900310103883385,0.008680305199959548,1453,735000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0478157012887508,-1.8340326415210229,1.006045471413365,-0.9283084230747618,-0.0007718092881896343,-0.0002672384605432243,-0.37181017272591754,0.04005699880710056,0.03421025509361739,0.0005317613546330015,-5.773836981859404e-05,-0.002543883738326258,0.009140342626778875,1453,799000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0473252402659674,-1.8307328992391583,1.0060830845836732,-0.9282034188356659,-0.0007975530759025584,-0.00019834168074439585,-0.372072221257446,0.04657227439276274,0.03408216919937245,0.0005872621006157465,-6.023612328931449e-05,-0.002397555113020644,0.00958380514930468,1453,865000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0462707775113265,-1.8259803823791734,1.006137108195211,-0.9280587501315247,-0.00082376138991545,-0.00011360222516978882,-0.3724328997497654,0.053477504702221436,0.03361355423634099,0.0006217541460573675,-0.00014705391038205562,-0.0020788766732948716,0.00982885003395495,1453,935000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0448392400917337,-1.8209264580367492,1.0061964436646806,-0.9279090174961742,-0.000847376853701577,-4.138747169099517e-05,-0.37280576107247804,0.0587999391268211,0.032943473054522596,0.0006907293649956004,-0.000292373476895591,-0.0017595984786566987,0.010171234134759288,1454,14000000
0.027995438062319522,-0.027995438062319522,1.0,-1.043108055000838,-1.8156685303263507,1.006261871670759,-0.9277563931221835,-0.0008569648483399586,2.273464788791628e-05,-0.37318539643895576,0.06269119779268713,0.03203877486415984,0.0007570958698196432,-0.0003911425665137358,-0.0014622183584833692,0.010236720299872104,1454,77000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0406120965373553,-1.8089226760829835,1.006351684475832,-0.9275653890811427,-0.0008566345372587306,9.168797319325403e-05,-0.3736598811075834,0.06615188602608832,0.03078399353430449,0.0008363670895531113,-0.0006971861012061709,-0.0011307008207950275,0.010224057132290909,1454,168000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0384241829996932,-1.803469563795883,1.0064276988131913,-0.9274144797328504,-0.0008505799726219716,0.00013612094679317743,-0.3740342775290043,0.06755182971247117,0.02965180813804761,0.0008545133044615216,-0.0005010995266729878,-0.0008760558898757154,0.009987165140046272,1454,274000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0356153391328518,-1.7967497477438428,1.0065267586503,-0.9272344919169723,-0.0008361406345042536,0.00017853808714848375,-0.37448026115199273,0.06579513020648346,0.02825111764204786,0.0009205020049963371,-0.0006229237555999134,-0.0005327544613464852,0.009279780169890728,1454,355000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0329915866555721,-1.7903949192252973,1.0066308573792004,-0.9270715096187689,-0.0008092667491684326,0.00020554777773867732,-0.3748836071244202,0.06012443946339746,0.02683956814459342,0.0009494551091755775,-0.0007413323430682794,-0.00010882194132477707,0.008171115132427076,1454,448000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0313359551399688,-1.7858751370817636,1.006708735028979,-0.9269620794008,-0.0007851334967322918,0.00020687998972120601,-0.3751541604714079,0.04941068802910677,0.02574686056477966,0.0008320677359034423,-0.0005119492300309503,0.00039554667807806254,0.006670640004813322,1454,545000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0303763146909826,-1.7821418662956154,1.0067730216363635,-0.9268771159680675,-0.0007561802304843084,0.0001863042505778628,-0.37536409708029134,0.03378158866990508,0.024751429118144076,0.0006431885513935284,-0.00045899614065092464,0.001034922752296552,0.004824326424568426,1454,634000000
0.027995438062319522,-0.027995438062319522,1.0,-1.030621065918736,-1.7790236144990998,1.0068255880966939,-0.9268099460117876,-0.000704402915064422,0.00011534177890433619,-0.3755300447187078,0.006619908324977146,0.023555739267964927,0.00032333691780056897,-0.0004034052579982017,0.0024337660306628095,0.002514297807465482,1454,716000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0323349248873643,-1.778114361378032,1.0068376459801403,-0.9267871827850998,-0.0006419346236392876,1.1603470436083593e-05,-0.3755863490737601,-0.018760694202043807,0.022726217989204944,-4.8467422210821225e-05,-0.0005311774202709785,0.003361811650393065,0.0007424712634929165,1454,809000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0354578896815094,-1.778657147090622,1.0068159570528312,-0.9267868420115422,-0.0005708848781461196,-0.00011825870157109085,-0.3755872862326519,-0.04338788307303476,0.021987558859387208,-0.0004770197028951934,-0.00033137636421542993,0.003870978844133788,-0.00041179267782354145,1454,895000000
0.027995438062319522,-0.027995438062319522,1.0,-1.041174630841876,-1.7811998297771319,1.0067426993942592,-0.9268043524713443,-0.00047789432563307256,-0.0002966491119069473,-0.37554410640627817,-0.07048154501591906,0.021213693095156617,-0.0009706619842316337,-0.0004502083641000354,0.004050022653245833,-0.0012958984257238626,1454,970000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0484939299128229,-1.785384230159642,1.0066359345822236,-0.9268319463019473,-0.00038788497889367143,-0.00047553002214645323,-0.37547592030726207,-0.08934917881717154,0.020685547292596196,-0.001197459914750805,-0.00024308858712629444,0.003906531173925032,-0.0015033474824122095,1455,60000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0549642911596155,-1.7893674271891482,1.0065459693772474,-0.9268508029726823,-0.00032457554234694775,-0.0006075370644639772,-0.3754292404412933,-0.095254283517727,0.02042274428315056,-0.0012282729320327412,-0.00022017714371713737,0.0034680272847253946,-0.0010901945074692776,1455,168000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0615147399124008,-1.7934461311056398,1.006462064079007,-0.9268597586987186,-0.0002724347600041755,-0.0007136585736846372,-0.3754069847188444,-0.09251393649049675,0.020347531053406195,-0.0010965071354451519,-0.00020733169350251046,0.0025150246983685065,-0.00018177507001837512,1455,251000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0662388920493102,-1.7963225638888731,1.006408289640691,-0.9268575542780431,-0.00024479683688927276,-0.0007687639479160573,-0.3754123375093381,-0.08651313764919727,0.020432938011376522,-0.0009651648490733711,-7.908981700666118e-05,0.0015288724284800992,0.0005218631628167714,1455,317000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0719026651381902,-1.799511794925705,1.0063499257707211,-0.9268413827865294,-0.00023686070645961128,-0.000790446127254269,-0.37545222098994113,-0.07198893853177134,0.020857039615634572,-0.000762557596809753,0.0002053207722951811,-0.00010046837370936146,0.001429930716767558,1455,387000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0766908537244477,-1.8017861056915134,1.0063059759478756,-0.9268149076660311,-0.0002604965488381115,-0.0007654242513554276,-0.37551760703763193,-0.05547619065711832,0.02158960181071487,-0.0005650881626740671,0.00033110549679804535,-0.0012784646628460905,0.0020237340777384816,1455,474000000
0.027995438062319522,-0.027995438062319522,1.0,-1.080571634968739,-1.803089790822095,1.0062761981295136,-0.9267801975673604,-0.00030052205930922697,-0.0007074609856186115,-0.37560334740581053,-0.038935030686220104,0.02245366799576338,-0.00035120987639704413,0.0004641545189087992,-0.002010342882385885,0.0025120123154920293,1455,543000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0829002434774961,-1.8034402274597665,1.0062643647355989,-0.9267499423430408,-0.0003376879175341619,-0.0006509249184420566,-0.37567806248274777,-0.026976243167113428,0.023098218119190557,-0.00019344537222834232,0.0003606552724022549,-0.002340953847124183,0.002819775409079739,1455,619000000
0.027995438062319522,-0.027995438062319522,1.0,-1.0852687968390144,-1.8031119962677702,1.0062598797229867,-0.9267036581158248,-0.00038541114827309487,-0.0005625778637315257,-0.3757923163120054,-0.011901386111748635,0.02389377636603312,-2.637106514408423e-05,0.0002496497188531066,-0.0025855978492472786,0.0033207302067239652,1455,685000000
0.027995438062319522,-0.027995438062319522,1.0,-1.08652595584962,-1.8023094394259158,1.0062642699179216,-0.9266634872469669,-0.0004211291672569385,-0.0004920831851291585,-0.37589142303017964,-0.0014224211855056513,0.02439544039128027,8.439344883484112e-05,0.00015182177577344191,-0.002640099546624697,0.003736933808795584,1455,758000000
